PastQuesId,PastQuesTitle,PastQuesBody,PastQuesTags
624759,"['blank', 'video', 'convert', 'uncompress', 'avi', 'file', 'ffmpeg']","['m', 'have', 'problem', 'convert', 'uncompress', 'avi', 'file', 'ffmpeg', 'convert', 'mp', 'video', 'issu', 'attempt', 'run', 'command', 'uncompress', 'avi', 'look', 'fine', 'error', 'window', 'media', 'player', 'blank', 'video', 'quicktim', 'try', 'plai', 'output', 'file', 'command', 'm', 'ffmpeg', 'uncompress', 'avi', 'c', 'v', 'libx', 't', 'crf', 'preset', 'superfast', 'test', 'mp', 'output', 'command', 'ffmpeg', 'version', 'n', 'g', 'af', 'copyright', 'c', 'ffmpeg', 'develop', 'built', 'jul', 'gcc', 'gcc', 'configur', 'enabl', 'gpl', 'enabl', 'version', 'disabl', 'w', 'thread', 'enabl', 'avisynth', 'enabl', 'bzlib', 'enabl', 'fontconfig', 'enabl', 'frei', 'r', 'enabl', 'gnutl', 'enabl', 'iconv', 'enabl', 'libass', 'enabl', 'libblurai', 'enabl', 'libcaca', 'enabl', 'libfreetyp', 'enabl', 'libgsm', 'enabl', 'libilbc', 'enabl', 'libmodplug', 'enabl', 'libmp', 'lame', 'enabl', 'libopencor', 'amrnb', 'enabl', 'libopencor', 'amrwb', 'enabl', 'libopenjpeg', 'enabl', 'libopu', 'enabl', 'librtmp', 'enabl', 'libschroeding', 'enabl', 'libsoxr', 'enabl', 'libspeex', 'enabl', 'libtheora', 'enabl', 'libtwolam', 'enabl', 'libvo', 'aacenc', 'enabl', 'libvo', 'amrwbenc', 'enabl', 'libvorbi', 'enabl', 'libvpx', 'enabl', 'libx', 'enabl', 'libxav', 'enabl', 'libxvid', 'enabl', 'zlib', 'libavutil', 'libavcodec', 'libavformat', 'libavdevic', 'libavfilt', 'libswscal', 'libswresampl', 'libpostproc', 'guess', 'channel', 'layout', 'input', 'stream', 'stereo', 'input', 'avi', 'uncompress', 'avi', 'metadata', 'date', 't', 'durat', 'start', 'bitrat', 'kb', 's', 'stream', 'video', 'rawvideo', 'bgr', 'x', 'tbr', 'tbn', 'tbc', 'stream', 'audio', 'pcm_f', 'le', 'x', 'hz', 'stereo', 'flt', 'kb', 's', 'pixel', 'format', 'specifi', 'yuv', 'p', 'h', 'encod', 'chosen', 'us', 'pix_fmt', 'yuv', 'p', 'compat', 'outdat', 'media', 'player', 'libx', 'ea', 'cpu', 'capabl', 'mmx', 'sse', 'fast', 'ssse', 'sse', 'libx', 'ea', 'profil', 'high', 'predict', 'level', 'bit', 'libx', 'ea', 'core', 'r', 'f', 'c', 'c', 'h', 'mpeg', 'avc', 'codec', 'copyleft', 'http', 'www', 'videolan', 'org', 'x', 'html', 'option', 'cabac', 'ref', 'deblock', 'analys', 'x', 'x', 'dia', 'subm', 'psy', 'psy_rd', 'mixed_ref', 'me_rang', 'chroma_m', 'trelli', 'x', 'dct', 'cqm', 'deadzon', 'fast_pskip', 'chroma_qp_offset', 'thread', 'lookahead_thread', 'sliced_thread', 'nr', 'decim', 'interlac', 'bluray_compat', 'constrained_intra', 'bframe', 'b_pyramid', 'b_adapt', 'b_bia', 'direct', 'weightb', 'open_gop', 'weightp', 'keyint', 'keyint_min', 'scenecut', 'intra_refresh', 'rc', 'crf', 'mbtree', 'crf', 'qcomp', 'qpmin', 'qpmax', 'qpstep', 'ip_ratio', 'pb_ratio', 'aq', 'output', 'mp', 'test', 'mp', 'metadata', 'date', 't', 'encod', 'lavf', 'stream', 'video', 'h', 'libx', 'x', 'yuv', 'p', 'x', 'q', 'k', 'tbn', 'tbc', 'stream', 'map', 'stream', 'rawvideo', 'libx', 'press', 'q', 'stop', 'help', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'size', 'kb', 'time', 'bitrat', 'kbit', 's', 'frame', 'fp', 'q', 'lsize', 'kb', 'time', 'bitrat', 'kbit', 's', 'video', 'kb', 'audio', 'kb', 'subtitl', 'global', 'header', 'kb', 'mux', 'overhead', 'libx', 'ea', 'frame', 'avg', 'qp', 'size', 'libx', 'ea', 'frame', 'p', 'avg', 'qp', 'size', 'libx', 'ea', 'frame', 'b', 'avg', 'qp', 'size', 'libx', 'ea', 'consecut', 'b', 'frame', 'libx', 'ea', 'mb', 'libx', 'ea', 'mb', 'p', 'p', 'skip', 'libx', 'ea', 'mb', 'b', 'b', 'direct', 'skip', 'l', 'l', 'bi', 'libx', 'ea', 'x', 'transform', 'intra', 'inter', 'libx', 'ea', 'code', 'y', 'u', 'v', 'intra', 'inter', 'libx', 'ea', 'v', 'h', 'dc', 'p', 'libx', 'ea', 'v', 'h', 'dc', 'ddl', 'ddr', 'vr', 'hd', 'vl', 'hu', 'libx', 'ea', 'v', 'h', 'dc', 'ddl', 'ddr', 'vr', 'hd', 'vl', 'hu', 'libx', 'ea', 'weight', 'p', 'frame', 'y', 'uv', 'libx', 'ea', 'kb', 's', 'gut', 'feel', 'avi', 'file', 'massiv', 's', 'littl', 'minut', 'long', 'gb', 've', 'tri', 'similar', 'avi', 'file', 'result', 'idea', 'try', 'resolv', 'issu']","['video', 'ffmpeg', 'video', 'conversion']"
613422,"['window', 'gb', 'disc', 'drive', 'c']","['window', 'disc', 'drive', 'capac', 'gb', 'dai', 'tell', 'disc', 'c', 'red', 'bar', 'dont', 'program', 'instal', 'delet', 'video', 'game', 'music', 'pictur', 'abl', 'free', 'gb', 'ran', 'disk', 'cleaner', 'empti', 'temp', 'folder', 'garbag', 'show', 'gb', 'help', 'expert']",['windows']
614973,"['window', 'at', 'gb', 'ssd']","['yesterdai', 've', 'complet', 'fresh', 'window', 'pro', 'instal', 'brand', 'new', 'samsung', 'ssd', 'recal', 'instal', 'window', 'take', 'gb', 've', 'instal', 'updat', 'todai', 'enter', 've', 'got', 'heart', 'attack', 'disk', 'c', 'gb', 'free', 'gb', 'file', 'explor', 'enter', 'disk', 'highlight', 'properti', 'tell', 'file', 'gb', 'space', 'reason', 'gb']","['windows', 'hard', 'drive', 'partitioning', 'ssd']"
84990,"['window', 'vpn', 'tunnel', 'internet']","['window', 'work', 'laptop', 'im', 'set', 'like', 'rememb', 'option', 'chang', 'stop', 'internet', 'traffic', 'tunnel', 'vpn', 'connect', 'want', 'connect', 'exchang', 'intranet', 'vpn']","['windows', 'vpn']"
613601,"['window', 'xp', 'profession', 'limit', 'number', 'file', 'contain', 'singl', 'folder']","['run', 'window', 'xp', 'profession', 'servic', 'pack', 'right', 'file', 'singl', 'folder', 'window', 'xp', 'read', 'fine', 'file', 'place', 'folder', '_theoretically_', '_practically_', 'thank', 'time']","['windows', 'xp', 'filesystems']"
616302,"['know', 'q', 'tdp', 'w']","['intel', 'version', 'q', 'cpu', 'w', 'w', 't', 'tell', 'check', 'us', 'arch', 'linux', 'matter']",['cpu']
616260,"['softwar', 'compar', 'text', 'pdf', 'languag']","['know', 'window', 'compat', 'softwar', 'allow', 'compar', 'differ', 'pdf', 'file', 'prefer', 'highlight', 'differ']",['pdf']
155285,"['rearrang', 'window', 'taskbar', 'preview']","['know', 'rearrang', 'applic', 'taskbar', 'window', 't', 'wai', 'rearrang', 'preview', 'window', 'exampl', 'firefox', 'open', 'download', 'window', 'open', 'strang', 'reason', 'download', 'window', 'left', 'window', 'firefox', 'browser', 'window', 'number', 'd', 'like', 'rearrang', 'main', 'browser', 'window', 't', 'drag', 'drop', 'power', 'tool', 'enabl']","['windows', 'taskbar']"
194931,"['possibl', 'chang', 'toolbar', 'icon', 'gvim']","['possibl', 'chang', 'toolbar', 'icon', 'gvim', 'patch', 'ex', 'like', 'chang', 'ugli']","['vim', 'gvim']"
143944,"['conhost', 'ex', 'show', 'multipl', 'time']","['window', 'task', 'mgr', 'show', 'conhost', 'ex', 's', 'run']",['windows']
613596,"['automat', 'updat', 'copi', 'real', 'time', 'hard', 'drive', 'volum', 'file', 'save', 'particular', 'folder']","['edit', 'main', 'recommend', 'window', 'offer', 'answer', 'question', 'cite', 'reason', 'close', 'duplic', 'work', 'real', 'time', 've', 'download', 'yardi', 's', 'set', 'recogn', 'chang', 'real', 'time', 'problem', 'dsynchron', 'document', 'indic', 'featur', 'experiment', 'open', 'question', 'good', 'save', 'updat', 'file', 'particular', 'design', 'folder', 'c', 'drive', 'like', 'updat', 'copi', 'network', 'attach', 'storag', 'devic', 'ideal', 'save', 'copi', 'na', 'version', 'overwrit', 'copi', 'possibl', 'window', 'x', 'ultim', 'featur', 'built', 'accomplish', 'real', 'copi', 'mere', 'pointer', 'm', 'try', 'achiev', 'redund', 'especi', 'critic', 'document', 'varieti', 'format', 'chang', 'frequent', 'dai', 'p', 's', 'look', 'folder', 'level', 'granular', 'wouldn', 't', 'want', 'happen', 'file', 'c', 'volum']","['windows', 'file', 'transfer']"
446894,"['properli', 'clean', 'acer', 'laptop', 'keyboard', 'spill']","['happen', 'spill', 'juic', 'laptop', 's', 'keyboard', 'littl', 'bit', 'instantli', 'terrifi', 'necessari', 'precaut', 'ensur', 'laptop', 's', 'safeti', 'turn', 'laptop', 'remov', 'batteri', 'turn', 'upsid', 'read', 'websit', 'recommend', 'remain', 'upsid', 'hasn', 't', 'turn', 'clean', 'kei', 'glanc', 'keyboard', 'dri', 'juic', 'stain', 'kei', 'laptop', 'acer', 'seri', 'space', 'kei', 'm', 'ambival', 's', 'safe', 'turn', 'feel', 'like', 'good', 'idea', 'open', 'laptop', 'better', 'look', 'keyboard', 'wai', 'm', 'experienc', 'hardwar', 't', 'want', 'harm', 'process', 'd', 'like', 'know', 's', 'good', 'idea', 'try', 'open', 'laptop', 'get', 'dri', 'liquid', 'clean', 'sure', 'laptop', 'won', 't', 'harm', 'know', 'natur', 'keyboard']","['laptop', 'keyboard', 'acer', 'aspire', 'laptop', 'repair']"
624980,"['t', 'remov', 'window', 'user', 'account', 'file', 'free', 'space']","['instal', 'window', 'pro', 'came', 'upgrad', 'previou', 'version', 'window', 'creat', 'account', 'let', 's', 'dc', 'upgrad', 'window', 'lot', 'space', 'account', 'gb', 'window', 'instal', 'went', 'control', 'panel', 'user', 'remov', 'dc', 'account', 'sure', 'check', 'box', 'remov', 'file', 'c', 'user', 'dc', 'folder', 'hard', 'drive', 'dc', 'file', 'enter', 'imag', 'descript', 'http', 'stack', 'imgur', 'com', 'd', 'l', 'png', 'properti', 'show', 'take', 'gb', 'space', 'want', 'reclaim', 'gb', 'ssd', 't', 'wast', 'space', 'log', 'built', 'administr', 'try', 'delet', 'file', 'delet', 'c', 'user', 'dc', 'folder', 'window', 'explor', 'quick', 'investig', 'turn', 'space', 'window', 'old', 'file', 'matter', 'result', 'window', 'enter', 'imag', 'descript', 'http', 'stack', 'imgur', 'com', 'o', 'alz', 'png', 'tri', 'boot', 'safe', 'mode', 'gave', 'error', 'idea', 'remov', 'c', 'user', 'dc', 'folder']","['windows', 'permissions', 'user', 'accounts', 'file', 'permissions']"
624994,"['sourc', 'viru', 'creat', 'popup', 'new', 'program', 'start']","['viru', 'window', 'creat', 'new', 'chrome', 'tab', 'start', 'new', 'applic', 'exampl', 'youtub', 'start', 'flash', 'creat', 'new', 'tab', 'navig', 'superus', 'question', 'entri', 'field', 'creat', 'new', 'tab', 'tab', 'advertis', 'survei', 'win', 'buck', 'friend', 'comment', 'hmmmm', 'abl', 'delet', 'manual', 'task', 'manag', 's', 'option', 'command', 'line', 'argument', 'run', 'program', 'filepath', 'wai', 'try', 'stop', 'launch', 'delet', 'launch', 'oper', 'window', 'registri', 'googl', 'regedit', 'section', 'ex', 'file', 'check', 'fishi', 'thing', 'help', 'appreci', 'window', 'edit', 've', 'run', 'avast', 'antiviru', 'ad', 'awar', 'antiviru', 'ad', 'awar', 'quaranteen', 'file', 'problem', 'persist']","['windows', 'google', 'chrome', 'virus', 'anti', 'virus', 'virus', 'removal']"
542483,"['benchmark', 'hard', 'disk']","['try', 'benchmark', 'hard', 'disk', 'throughput', 'mb', 's', 'latenc', 'millisecond', 'code', 'public', 'class', 'onemb', 'implement', 'timer', 'public', 'static', 'void', 'main', 'string', 'throw', 'ioexcept', 'onemb', 'onemb', 'new', 'onemb', 'onemb', 'process', 'public', 'void', 'process', 'throw', 'ioexcept', 'randomaccessfil', 'randomaccessfil', 'null', 'try', 'file', 'file', 'new', 'file', 'onembyt', 'txt', 'byte', 'b', 'new', 'byte', 'randomaccessfil', 'new', 'randomaccessfil', 'file', 'rw', 'randomaccessfil', 'setlength', 'long', 'endlat', 'int', 'long', 'startwrit', 'gettim', 'randomaccessfil', 'writeboolean', 'true', 'endlat', 'gettim', 'randomaccessfil', 'writeboolean', 'true', 'write', 'boolean', 'file', 'byte', 'valu', 'long', 'endwrit', 'gettim', 'randomaccessfil', 'seek', 'randomaccessfil', 'readfulli', 'b', 'long', 'endread', 'gettim', 'doubl', 'timetaken', 'endread', 'startwrit', 'doubl', 'data', 'doubl', 'throughput', 'data', 'timetaken', 'doubl', 'latenc', 'endlat', 'startwrit', 'time', 'recept', 'byte', 'println', 'timetaken', 'println', 'data', 'println', 'throughput', 'throughput', 'mb', 's', 'println', 'latenc', 'latenc', 'ms', 'randomaccessfil', 'close', 'catch', 'except', 'e', 'e', 'printstacktrac', 'randomaccessfil', 'close', 'overrid', 'public', 'long', 'gettim', 'todo', 'auto', 'gener', 'method', 'stub', 'return', 'nanotim', 'output', 'throughput', 'mb', 's', 'latenc', 'ms', 'reason', 'fast', 'tb', 'harddisk', 'rpm', 'intel', 'quad', 'core', 'ghz', 'gb', 'ddr', 'ram', 'tell', 'throughput', 'low', 'wrong', 'approach']","['hard', 'drive', 'benchmarking', 'latency', 'throughput']"
616126,"['wrt', 'g', 'provid', 'wireless', 'capabl', 'exist', 'wire', 'network']","['exist', 'mbit', 'wire', 'network', 'pc', 's', 'winxp', 'internet', 'come', 'wireless', 'modem', 'connect', 'workstat', 'usb', 'w', 's', 'run', 'fix', 'ip', 'address', 'provid', 'dhcp', 'pc', 'connect', 'port', 'switch', 'pretti', 'standard', 'think', 'serv', 'want', 'add', 'linksi', 'wtr', 'g', 'provid', 'wifi', 'connect', 'occasion', 'visitor', 'tablet', 'laptop', 'set', 'like', 'wireless', 'internet', 'modem', 'thingi', 'connect', 'ethernet', 'usb', 'start', 'plug', 'th', 'internet', 'port', 'wrt', 'g', 'connect', 'pc', 'port', 'wrt', 'g', 'set', 'ppoe', 'authent', 'detail', 'isp', 'fine', 'internet', 'access', 'wireless', 'network', 'pc', 'direct', 'connect', 'wrt', 'g', 'connect', 'rest', 'wire', 'network', 'wai', 'rest', 'pc', 'internet', 'access', 'wrt', 'g', 'dhcp', 'job', 'pc', 'previous', 'internet', 'modem', 'connect', 'usb', 'need', 'differ', 'firmwar', 'like', 'dd', 'wrt', 'wrt', 'g', 'clarifi', 's', 'wireless', 'repeat', 'function', 'm', 'connect', 'isp', 'wireless', 'respect', 'proprietari', 'cellular', 'network', 'problem', 'm', 'face', 'isp', 'access', 'adsl', 'exampl', 'updat', 'go', 'spare', 'success', 'get', 'thing', 'go', 'weekend', 'came', 'mondai', 'thought', 'carefulli', 'document', 'us', 'work', 'figur', 'start', 'factori', 'reset', 'router', 'set', 'mention', 'factori', 'default', 'procedur', 'base', 'answer', 'given', 'extend', 'network', 'connect', 'wireless', 'router', 'wire', 'router', 'wireless', 'router', 'home', 'network', 'switch', 'conflict', 'advic', 'exist', 'setup', 'winxp', 'comput', 'wire', 'network', 'pc', 'set', 'fix', 'ip', 'address', 'share', 'internet', 'connect', 'isp', 'feed', 'connect', 'pc', 'usb', 'pc', 's', 'set', 'dhcp', 'gatewai', 'linksi', 'wrt', 'g', 'router', 'factori', 'reset', 'factori', 'reset', 'default', 'ip', 'address', 'connect', 'directli', 'pc', 'lan', 'port', 'ethernet', 'cabl', 'router', 'setup', 'page', 'enter', 'browser', 'address', 'setup', 'advanc', 'rout', 'chang', 'oper', 'mode', 'gatewai', 'router', 'click', 'save', 'set', 'basic', 'setup', 'chang', 'ip', 'address', 'router', 'go', 'suitabl', 'exist', 'network', 'chang', 'click', 'save', 'set', 'point', 'lose', 'access', 'router', 'configur', 'page', 'ipconfig', 'releas', 'pc', 'connect', 'router', 'assign', 'ip', 'address', 'check', 'connect', 'wireless', 'tablet', 'assign', 's', 'come', 'unstuck', 'access', 'router', 'configur', 'page', 'ok', 'connect', 'lan', 'port', 'router', 'lan', 'port', 'exist', 'wire', 'network', 'switch', 't', 'internet', 'access', 'dhcp', 'router', 'enabl', 'advic', 'refer', 'sai', 'disabl', 'scan', 'ip', 'address', 'pc', 'wire', 'network', 'router', 'pc', 'connect', 'router', 'sign', 'tablet', 'internet', 'issu', 'dn', 'server', 'run', 'connect', 'test', 'tablet', 'fail', 'dn', 'server', 'point', 'sai', 'dn', 'server', 'advic', 'gratefulli', 'accept', 'danger', 'wear', 'factori', 'reset', 'button', 'stump', 'respons', 'question', 'closur', 'follow', 'result', 'procedur', 'outlin', 'extend', 'network', 'connect', 'wireless', 'router', 'wire', 'router', 'wireless', 'router', 'setup', 'turn', 'dhcp', 'server', 'set', 'fix', 'ip', 'address', 'connect', 'wire', 'router', 'wireless', 'router', 'lan', 'connect', 'lan', 'connect', 'odd', 'sound', 'check', 'access', 'wireless', 'router', 'box', 'connect', 'wire', 'router', 'access', 'problem', 'test', 'wire', 'connect', 'wire', 'connect', 'mean', 'pc', 'connect', 'lan', 'port', 'wireless', 'router', 'pc', 'unabl', 'ip', 'address', 'wireless', 'wireless', 'devic', 'unabl', 'ip', 'address', 'm', 'disput', 'candid', 'answer', 'present', 'applic', 'think', 'taken', 'reason', 'step', 'emul', 'setup', 'step', 'suggest', 'present', 'result', 'ground', 'question', 'closur', 'user', 'similar', 'problem', 'mark', 'answer', 'correct', 'eventu', 'bit', 'discuss', 'delet', 'respons', 'question', 'unansw', 'soon', 'turn', 'dhcp', 'wrt', 'g', 't', 'connect', 'network', 'wirelessli', 'pc', 'connect', 'wrt', 'g', 'm', 'probabl', 'checkbox', 'awai', 'm', 'smart', 'know', 'question']","['wireless', 'networking', 'wireless', 'router', 'dd', 'wrt', 'wired', 'networking', 'wrt', 'g']"
247174,"['number', 'stick', 'ram', 'influenc', 'speed', 'total', 'ram']","['run', 'faster', 'gb', 'stick', 'ddr', 'ram', 'gb', 'stick', 'run', 'speed', 'm', 'curiou', 'sold', 'size', 'slot', 'stick', 'current', 'imagin', 'gb', 'stick', 'faster', 'gb', 'stick']","['windows', 'windows', 'memory', 'bit', 'ddr']"
613443,"['lock', 'hard', 'disk', 'drive', 'certain', 'drive', 'letter']","['extern', 'hard', 'disk', 'drive', 'set', 'drive', 'f', 'contain', 'program', 'shortcut', 'desktop', 'second', 'extern', 'hard', 'disk', 'drive', 'store', 'music', 'auto', 'assign', 'drive', 'e', 'think', 'australian', 'love', 'wing', 'power', 'plug', 'hard', 'drive', 'power', 'board', 'socket', 'close', 'hard', 'drive', 'set', 'time', 'music', 'hard', 'drive', 'normal', 'plug', 'synchronis', 'music', 'ipod', 'occas', 'unplug', 'music', 'hard', 'drive', 'plug', 'old', 'time', 'turn', 'music', 'hard', 'disk', 'drive', 'turn', 'turn', 'old', 'hard', 'drive', 'drive', 'letter', 'get', 'switch', 'e', 'annoi', 'have', 'disk', 'manag', 'chang', 'drive', 'letter', 'f', 'happen', 'lock', 'hard', 'drive', 'f', 'tri', 'f', 'fail', 'care', 'batch', 'file', 'us', 'll', 'step', 'disk', 'manag', 'chang', 'drive', 's', 'letter', 'wai', 'set', 'startup', 'folder', 'edit', 'annoi', 'have', 'disk', 'manag', 'chang', 'drive', 'letter', 'f', 'happen', 'point', 'case', 'miss', 'us', 'disk', 'manag', 'chang', 'drive', 'letter', 'f', 'stai', 'problem']","['windows', 'windows', 'hard', 'drive', 'usb', 'external', 'hard', 'drive']"
456435,"['test', 'gpu', 'memori', 'ram']","['run', 'memtest', 'lot', 'work', 'custom', 's', 'machin', 's', 'great', 'troubleshoot', 'memori', 'issu', 'question', 'test', 'gpu', 'start', 'know', 'program', 'like', 'dmark', 'push', 'graphic', 'card', 'limit', 'video', 'memori', 'worth', 'test', 'stress', 'tool', 'actual', 'abl', 'catch', 'issu', 'video', 'card', 'memori', 'cuda', 'opencl']","['memory', 'graphics', 'card', 'gpu', 'cuda', 'opencl']"
630041,"['bit', 'default', 'bit', 'machin']","['know', 'simpl', 'question', 'have', 'troubl', 'find', 'clear', 'answer', 'bit', 'default', 'run', 'bit', 'window', 'os', 'case', 'window', 't', 'clear', 'messag', 'state', 'problem', 'refactor', 'webpag', 'embed', 'vpn', 'activex', 'control', 'need', 'decid', 'need', 'us', 'entir', 'differ', 'technolog']","['windows', 'bit', 'vpn', 'internet', 'explorer', 'activex']"
613808,"['unabl', 'chang', 'volum', 'command', 'prompt']","['unabl', 'chang', 'volum', 'cd', 'd', 'command', 'prompt', 'administr', 'right', 'type', 'reopen', 'c', 'drive', 'instead', 'open', 'd', 'drive', 'edit', 'came', 'littl', 'solut', 'open', 'd', 'drive', 'cd', 'd', 'd', 'command', 'unabl', 'open', 'e', 'drive']","['command', 'line']"
629457,"['autorun', 'inf', 'autogener', 'drive', 'gener', 'ex', 'pif', 'file', 'window', 'cp']","['window', 'xp', 'sp', 'instal', 'laptop', 'infect', 'viru', 'creat', 'autorun', 'inf', 'drive', 'read', 'hidden', 'file', 'attribut', 'set', 'gener', '_exe_', 'file', '_pif_', 'file', 'tri', 'free', 'version', 'anti', 'rootkit', 'anti', 'malwar', 'registri', 'scan', 'softwar', 'us', 'deni', 'instal', 'tri', 'onlin', 'scan', 'disconnect', 'process', 'delet', 'live', 'ubuntu', 'run', 'bootabl', 'usb', 'reboot', 'laptop', 'window', 'xp', 'autogener', 'think', 'registri', 'affect', 'viru', 'restor', 'dont', 'want', 'format', 'laptop', 'earlier', 'safemod', 'disbl', 'enabl', 'tri', 'delet', 'autorun', 'inf', 'file', 'wai', 'check', 'caus', 'autogener']","['windows', 'xp', 'windows', 'registry', 'autorun', 'malware', 'removal', 'rootkit']"
363540,"['block', 'program', 'access', 'internet']","['want', 'know', 'prevent', 'program', 'connect', 'internet', 'window', 'firewal', 'smart', 'secur', 'nod', 'busi', 'edit', 'instal', 'job', 'nod', 'wai', 'window', 'firewal']","['windows', 'internet', 'firewall', 'blocking', 'connection']"
624180,"['hex', 'base', 'nix']","['note', 'mark', 'question', 'duplic', 'question', 'keep', 'nonetheless', 'exampl', 'clearli', 'explain', 'answer', 'hopefulli', 'help', 'need', 'convert', 'string', 'hex', 'charact', 'base', 'onlin', 'convertor', 'nix', 'c', 'd', 'd', 'df', 'd', 'dad', 'c', 'hex', 'know', 'expect', 'output', 'xhgzbxfy', 'sab', 'j', 'txfaq', 'base', 'try', 'convert', 'binari', 'base', 'kent', 'server', 'srcfile', 'echo', 'c', 'd', 'd', 'df', 'd', 'dad', 'c', 'xxd', 'b', 'c', 'd', 'd', 'c', 'df', 'd', 'dad', 'c', 'e', 'kent', 'server', 'srcfile', 'echo', 'base', 'mdaxmtaxmdewmtawmdaxmtawmtewmtexmdaxmtewmdawmdexmdaxmtawmtewmdexmdaxmtaxmtaw', 'mtawmdewmdawmtewmtexmdaxmtaxmtewmtawmdewmdawmtexmdawmdewmdaxmdawmtawmdexmdaw', 'mtewmtawmdaxmtaxmdawmdexmtawmdawmtewmdawmdaxmtawmdawmdexmdexmtaxmdawmtawmdax', 'mtawmtawmdexmdexmtawmtewmtexmdewmdaxmdawmtawmdawmtaxmdawmtawmdaxmtaxmdewmtaw', 'mdaxmtawmtewmtaxmdaxmtaxmtawmdexmtawmtawmdaxmdewcg', 'point', 'right', 'direct']","['unix', 'encoding', 'base']"
613610,"['actual', 'lock', 'thing', 'type', 'password']","['frequent', 'us', 'win', 'l', 'lock', 'prompt', 'enter', 'password', 'unlock', 'prevent', 'mischevi', 'peopl', 'awai', 'possibl', 'mess', 'lock', 'state', 'access', 'eas', 'access', 'center', 'lock', 'screen', 'look', 'like', '_', 'click', 'imag', 'enlarg', '_', 'imag', 'http', 'stack', 'imgur', 'com', 'kkjthm', 'jpg', 'turn', 'narrat', 'read', 'magnifi', 'magnifi', 'area', 'cursor', 'high', 'contrast', 'color', 'ui', 'strang', 'screen', 'keyboard', 'open', 'annoi', 'keyboard', 'window', 'sticki', 'kei', 'ctrl', 'alt', 'win', 'stick', 'press', 'time', 'filter', 'kei', 'ignor', 'kei', 'press', 'multipl', 'time', 'row', 'set', 'annoi', 'activ', 'wai', 'complet', 'lock', 'possibl', 'action', 'enter', 'password']","['windows', 'windows', 'password', 'protection', 'lock', 'ease', 'of', 'access']"
624390,"['t', 'delet', 'folder', 'incorrect', 'syntax']","['folder', 'call', 'http', 't', 'delet', 'access', 'renam', 'try', 'delet', 'messag', 'file', 'specifi', 'valid', 'long', 'specifi', 'differ', 'file', 't', 'directori', 'win', 'bit', 'm', 'try', 'delet', 'normal', 'check', 'properti', 'secur', 'sai', 'info', 'unavail', 't', 'displai']","['windows', 'file', 'permissions']"
625615,['command'],"['shell', 'command', 'linux', 'denial', 'servic', 'attack']","['linux', 'bash', 'shell', 'shell', 'script', 'denial', 'of', 'service']"
254361,"['keyboard', 'shortcut', 'minim', 'normal', 'window']","['keyboard', 'shortcut', 'minim', 'normal', 'window']","['windows', 'keyboard', 'shortcuts']"
630166,"['microsoft', 'excel', 'subset', 'number', 'add', 'given', 'total']","['subset', 'number', 'add', 'given', 'total', 'exampl', 'column', 'number', 'indic', 'payment', 'receiv', 'need', 'match', 'number', 'total', 'deposit']","['microsoft', 'excel']"
615677,"['wai', 'firefox', 'automat', 'save', 'imag', 'pictur', 'download']","['like', 'pretti', 'version', 'internet', 'explor', 'know', 'save', 'imag', 'mt', 'pictur', 'folder', 'file', 'type', 'download', 'd', 'like', 'firefox', 'behav', 'wai', 'right', 'save', 'download', 'download', 'wai', 'configur', 'firefox']",['firefox']
629068,"['set', 'default', 'view', 'page', 'width']","['default', 'open', 'page', 'show', 'tini', 'text', 'chang', 'default', 'view', 'zoom', 'page', 'width', 'instead']","['microsoft', 'word', 'microsoft', 'word']"
615146,"['unix', 'usermod', 'command']","['m', 'try', 'add', 'exist', 'group', 'user', 'sai', 'bash', 'usermod', 'command', 'locat', 'usermod', 'come', 'man', 'usermod', 'return', 'thought', 'usermod', 'built', 'mac', 'm', 'mac', 'os', 'x', 'termin']",['unix']
